5606.492385,707.51908,0
5599.391548,703.454005,0
5592.300912,699.423009,0
5585.220493,695.425905,0
5578.150305,691.462508,0
5571.090364,687.532633,0
5564.040683,683.636096,0
5557.001277,679.772714,0
5549.97216,675.942302,0
5542.953348,672.144681,0
5535.944853,668.379668,0
5528.946689,664.647083,0
5521.958871,660.946747,0
5514.981412,657.27848,0
5508.014325,653.642104,0
5501.057624,650.037442,0
5494.111322,646.464317,0
5487.175432,642.922553,0
5480.249967,639.411974,0
5473.33494,635.932407,0
5466.430364,632.483677,0
5459.53625,629.065611,0
5452.652612,625.678037,0
5445.779462,622.320783,0
5438.916811,618.993678,0
5432.064672,615.696552,0
5425.223057,612.429235,0
5418.391977,609.191559,0
5411.571445,605.983356,0
5404.76147,602.804458,0
5397.962066,599.654698,0
5391.173242,596.533911,0
5384.395011,593.441932,0
5377.627383,590.378595,0
5370.870368,587.343738,0
5364.123978,584.337196,0
5357.388222,581.358808,0
5350.663113,578.408411,0
5343.948658,575.485845,0
5337.24487,572.59095,0
5330.551758,569.723565,0
5323.869331,566.883532,0
5317.197599,564.070693,0
5310.536573,561.284889,0
5303.886262,558.525965,0
5297.246674,555.793763,0
5290.61782,553.088129,0
5283.999708,550.408907,0
5277.392348,547.755944,0
5270.795747,545.129085,0
5264.209916,542.528179,0
5257.634862,539.953072,0
5251.070594,537.403614,0
5244.517121,534.879654,0
5237.97445,532.381041,0
5231.442591,529.907627,0
5224.921549,527.459261,0
5218.411335,525.035797,0
5211.911954,522.637087,0
5205.423416,520.262984,0
5198.945727,517.913341,0
5192.478895,515.588014,0
5186.022927,513.286857,0
5179.57783,511.009727,0
5173.143611,508.75648,0
5166.720277,506.526972,0
5160.307834,504.321063,0
5153.906291,502.138609,0
5147.515651,499.979471,0
5141.135924,497.843508,0
5134.767113,495.730581,0
5128.409227,493.640549,0
5122.06227,491.573276,0
5115.726248,489.528623,0
5109.401168,487.506453,0
5103.087035,485.50663,0
5096.783854,483.529018,0
5090.491631,481.573482,0
5084.210372,479.639887,0
5077.94008,477.728099,0
5071.680763,475.837985,0
5065.432424,473.969412,0
5059.195068,472.122249,0
5052.9687,470.296363,0
5046.753324,468.491624,0
5040.548946,466.707902,0
5034.355569,464.945067,0
5028.173198,463.20299,0
5022.001836,461.481543,0
5015.841488,459.780598,0
5009.692158,458.100028,0
5003.55385,456.439706,0
4997.426566,454.799506,0
4991.310311,453.179304,0
4985.205088,451.578974,0
4979.110901,449.998391,0
4973.027753,448.437434,0
4966.955646,446.895978,0
4960.894584,445.373902,0
4954.844569,443.871083,0
4948.805605,442.3874,0
4942.777694,440.922733,0
4936.760838,439.476962,0
4930.755041,438.049968,0
4924.760304,436.641631,0
4918.776629,435.251833,0
4912.804018,433.880458,0
4906.842475,432.527386,0
4900.892,431.192503,0
4894.952594,429.875692,0
4889.024261,428.576838,0
4883.107001,427.295826,0
4877.200816,426.032542,0
4871.305707,424.786872,0
4865.421676,423.558703,0
4859.548723,422.347923,0
4853.686849,421.15442,0
4847.836056,419.978081,0
4841.996344,418.818798,0
4836.167713,417.676458,0
4830.350165,416.550953,0
4824.5437,415.442174,0
4818.748318,414.350011,0
4812.964019,413.274357,0
4807.190804,412.215104,0
4801.428673,411.172145,0
4795.677625,410.145375,0
4789.937661,409.134686,0
4784.20878,408.139974,0
4778.490981,407.161134,0
4772.784265,406.198062,0
4767.08863,405.250653,0
4761.404077,404.318806,0
4755.730603,403.402416,0
4750.068209,402.501383,0
4744.416893,401.615605,0
4738.776655,400.74498,0
4733.147492,399.889408,0
4727.529404,399.048789,0
4721.922389,398.223023,0
4716.326447,397.412013,0
4710.741574,396.615658,0
4705.16777,395.833862,0
4699.605032,395.066527,0
4694.053359,394.313557,0
4688.512749,393.574853,0
4682.9832,392.850322,0
4677.464709,392.139868,0
4671.957274,391.443396,0
4666.460893,390.760811,0
4660.975564,390.092019,0
4655.501283,389.436929,0
4650.038047,388.795446,0
4644.585855,388.167478,0
4639.144704,387.552934,0
4633.714589,386.951722,0
4628.295509,386.363752,0
4622.88746,385.788933,0
4617.490439,385.227175,0
4612.104442,384.67839,0
4606.729465,384.142487,0
4601.365507,383.61938,0
4596.012562,383.108979,0
4590.670627,382.611199,0
4585.339698,382.125951,0
4580.019771,381.653149,0
4574.710842,381.192707,0
4569.412908,380.744541,0
4564.125963,380.308565,0
4558.850004,379.884693,0
4553.585026,379.472844,0
4548.331024,379.072932,0
4543.087995,378.684875,0
4537.855933,378.30859,0
4532.634833,377.943994,0
4527.424691,377.591007,0
4522.225502,377.249547,0
4517.037261,376.919533,0
4511.859962,376.600885,0
4506.693601,376.293523,0
4501.538172,375.997367,0
4496.393669,375.712339,0
4491.260088,375.43836,0
4486.137422,375.175351,0
4481.025667,374.923237,0
4475.924815,374.681938,0
4470.834862,374.451378,0
4465.755801,374.231482,0
4460.687627,374.022173,0
4455.630333,373.823376,0
4450.583913,373.635016,0
4445.548361,373.457019,0
4440.523671,373.289309,0
4435.509836,373.131814,0
4430.506849,372.984461,0
4425.514704,372.847176,0
4420.533394,372.719887,0
4415.562913,372.602522,0
4410.603253,372.49501,0
4405.654408,372.39728,0
4400.716371,372.30926,0
4395.789134,372.230882,0
4390.87269,372.162073,0
4385.967032,372.102766,0
4381.072153,372.052892,0
4376.188044,372.012381,0
4371.3147,371.981165,0
4366.452111,371.959177,0
4361.600271,371.94635,0
4356.759171,371.942615,0
4351.928804,371.947908,0
4347.109162,371.962161,0
4342.300236,371.985308,0
4337.502019,372.017285,0
4332.714502,372.058026,0
4327.937677,372.107467,0
4323.171537,372.165544,0
4318.416071,372.232192,0
4313.671273,372.307349,0
4308.937133,372.390951,0
4304.213642,372.482935,0
4299.500793,372.58324,0
4294.798575,372.691804,0
4290.106981,372.808564,0
4285.426002,372.93346,0
4280.755627,373.066432,0
4276.095849,373.207418,0
4271.446657,373.356359,0
4266.808043,373.513196,0
4262.179998,373.677868,0
4257.562511,373.850317,0
4252.955574,374.030485,0
4248.359177,374.218313,0
4243.77331,374.413744,0
4239.197964,374.616721,0
4234.633128,374.827185,0
4230.078794,375.045081,0
4225.53495,375.270351,0
4221.001587,375.502941,0
4216.478695,375.742795,0
4211.966264,375.989856,0
4207.464283,376.244071,0
4202.972742,376.505385,0
4198.491632,376.773743,0
4194.02094,377.049092,0
4189.560658,377.331378,0
4185.110774,377.620547,0
4180.671277,377.916548,0
4176.242158,378.219327,0
4171.823404,378.528832,0
4167.415006,378.845011,0
4163.016953,379.167814,0
4158.629232,379.497188,0
4154.251834,379.833083,0
4149.884747,380.175448,0
4145.527961,380.524233,0
4141.181463,380.879389,0
4136.845242,381.240865,0
4132.519287,381.608613,0
4128.203587,381.982583,0
4123.89813,382.362727,0
4119.602904,382.748996,0
4115.317898,383.141343,0
4111.0431,383.539721,0
4106.778498,383.944081,0
4102.52408,384.354376,0
4098.279835,384.77056,0
4094.04575,385.192587,0
4089.821814,385.62041,0
4085.608013,386.053984,0
4081.404337,386.493263,0
4077.210773,386.938201,0
4073.027308,387.388755,0
4068.85393,387.844878,0
4064.690627,388.306528,0
4060.537386,388.773659,0
4056.394195,389.246229,0
4052.261041,389.724193,0
4048.137911,390.207509,0
4044.024793,390.696134,0
4039.921673,391.190024,0
4035.82854,391.689139,0
4031.745379,392.193435,0
4027.672178,392.702871,0
4023.608925,393.217405,0
4019.555605,393.736997,0
4015.512206,394.261605,0
4011.478715,394.791188,0
4007.455117,395.325707,0
4003.441401,395.865121,0
3999.437552,396.40939,0
3995.443557,396.958475,0
3991.459403,397.512337,0
3987.485075,398.070935,0
3983.520561,398.634233,0
3979.565847,399.20219,0
3975.620918,399.774768,0
3971.685762,400.351931,0
3967.760364,400.933639,0
3963.84471,401.519856,0
3959.938787,402.110543,0
3956.04258,402.705665,0
3952.156075,403.305184,0
3948.279259,403.909063,0
3944.412117,404.517267,0
3940.554634,405.129759,0
3936.706797,405.746503,0
3932.868592,406.367465,0
3929.040003,406.992608,0
3925.221016,407.621897,0
3921.411618,408.255298,0
3917.611793,408.892776,0
3913.821526,409.534296,0
3910.040804,410.179825,0
3906.269611,410.829328,0
3902.507933,411.482771,0
3898.755755,412.140122,0
3895.013061,412.801346,0
3891.279838,413.466411,0
3887.55607,414.135284,0
3883.841743,414.807932,0
3880.13684,415.484322,0
3876.441348,416.164424,0
3872.75525,416.848203,0
3869.078532,417.53563,0
3865.411179,418.226671,0
3861.753175,418.921296,0
3858.104505,419.619474,0
3854.465153,420.321173,0
3850.835104,421.026363,0
3847.214343,421.735013,0
3843.602854,422.447093,0
3840.000622,423.162573,0
3836.40763,423.881422,0
3832.823864,424.60361,0
3829.249307,425.329109,0
3825.683945,426.057889,0
3822.12776,426.78992,0
3818.580737,427.525173,0
3815.042861,428.26362,0
3811.514115,429.005232,0
3807.994484,429.74998,0
3804.483951,430.497836,0
3800.982501,431.248772,0
3797.490116,432.00276,0
3794.006782,432.759771,0
3790.532483,433.519779,0
3787.0672,434.282756,0
3783.61092,435.048675,0
3780.163624,435.817507,0
3776.725298,436.589228,0
3773.295924,437.363809,0
3769.875486,438.141224,0
3766.463968,438.921446,0
3763.061353,439.704449,0
3759.667625,440.490208,0
3756.282766,441.278695,0
3752.906761,442.069886,0
3749.539593,442.863754,0
3746.181245,443.660273,0
3742.831701,444.459419,0
3739.490943,445.261166,0
3736.158955,446.065489,0
3732.83572,446.872363,0
3729.52122,447.681763,0
3726.215441,448.493664,0
3722.918363,449.308042,0
3719.62997,450.124873,0
3716.350246,450.944131,0
3713.079173,451.765793,0
3709.816735,452.589835,0
3706.562913,453.416233,0
3703.317691,454.244963,0
3700.081051,455.076001,0
3696.852977,455.909324,0
3693.633451,456.744908,0
3690.422456,457.582731,0
3687.219975,458.422769,0
3684.02599,459.264998,0
3680.840483,460.109397,0
3677.663438,460.955942,0
3674.494837,461.80461,0
3671.334662,462.655379,0
3668.182897,463.508227,0
3665.039522,464.363132,0
3661.904522,465.22007,0
3658.777877,466.07902,0
3655.659571,466.939961,0
3652.549586,467.80287,0
3649.447904,468.667726,0
3646.354508,469.534506,0
3643.269379,470.40319,0
3640.1925,471.273757,0
3637.123853,472.146185,0
3634.06342,473.020453,0
3631.011183,473.896539,0
3627.967125,474.774425,0
3624.931228,475.654087,0
3621.903473,476.535507,0
3618.883842,477.418663,0
3615.872318,478.303535,0
3612.868882,479.190103,0
3609.873516,480.078347,0
3606.886203,480.968246,0
3603.906924,481.859782,0
3600.935661,482.752933,0
3597.972395,483.647681,0
3595.017109,484.544006,0
3592.069784,485.441888,0
3589.130403,486.341309,0
3586.198945,487.242249,0
3583.275395,488.144688,0
3580.359732,489.048609,0
3577.451939,489.953992,0
3574.551998,490.860818,0
3571.659889,491.76907,0
3568.775594,492.678728,0
3565.899096,493.589774,0
3563.030375,494.502189,0
3560.169413,495.415957,0
3557.316191,496.331058,0
3554.470691,497.247475,0
3551.632895,498.16519,0
3548.802783,499.084185,0
