58.9272854341577,0,0
58.9244478695248,0.103842782851047,0
58.9214564878095,0.207357514933154,0
58.9183131151462,0.310545860924423,0
58.9150199520174,0.413409492466616,0
58.9115787763884,0.51595005410163,0
58.9079909336592,0.618169210005585,0
58.9042585495757,0.72006859725583,0
58.9003833214203,0.821649868636724,0
58.8963669207324,0.922914613220465,0
58.8922109917255,1.02386448396759,0
58.8879171529215,1.12450108823941,0
58.8834874137533,1.22482601832481,0
58.8789233460613,1.32484088299968,0
58.8742264960377,1.42454727363386,0
58.8693983846164,1.52394675881815,0
58.8644405069929,1.62304091260379,0
58.859354758582,1.72183130844545,0
58.8541421623158,1.82031949164213,0
58.8488049961509,1.91850702039321,0
58.8433438046315,2.01639540781424,0
58.8377608221302,2.11398622526253,0
58.8320574057145,2.21128097147362,0
58.8262344520558,2.30828114553253,0
58.820293700685,2.40498827694418,0
58.8142368746396,2.50140386186772,0
58.8080647991579,2.59752936651978,0
58.8017791524925,2.69336628660526,0
58.7953811537467,2.78891606998599,0
58.7888724409772,2.88418022372446,0
58.7822537465242,2.97916014400235,0
58.7755266661885,3.07385730877211,0
58.7686927812075,3.16827314439933,0
58.7617523041468,3.26240904036827,0
58.7547076717042,3.35626647620418,0
58.7475595049929,3.44984682082598,0
58.7403088509736,3.54315147355501,0
58.7329571923258,3.63618181665297,0
58.7255055358108,3.72893925299987,0
58.7179548713197,3.82142510785189,0
58.7103066233758,3.91364077918776,0
58.7025617415585,4.00558761369119,0
58.6947216167737,4.09726696917408,0
58.686786700295,4.18868012692991,0
58.6787583451836,4.27982842678376,0
58.6706378872134,4.370713228496,0
58.6624257199369,4.46133576263308,0
58.6541231428836,4.55169736399751,0
58.6457314435146,4.64179932302729,0
58.637251422426,4.73164293175818,0
58.6286838666726,4.82122940778738,0
58.6200300102619,4.91056005929119,0
58.6112901336313,4.99963606776997,0
58.6024659116062,5.08845872787399,0
58.5935580604211,5.17702927191055,0
58.5845668091392,5.26534883308258,0
58.5754937835897,5.35341873281599,0
58.5663401321844,5.44124015121916,0
58.5571055537478,5.52881421049944,0
58.5477916378333,5.61614213431347,0
58.5383994816724,5.7032251433798,0
58.5289287377203,5.79006427655272,0
58.51938142987,5.87666081462609,0
58.5097576573534,5.96301583185023,0
58.5000584613479,6.04913049269406,0
58.4902843895591,6.13500590526937,0
58.4804364566348,6.22064321400063,0
58.4705151849925,6.30604348609615,0
58.4605210770432,6.39120783104091,0
58.4504551121668,6.47613732598671,0
58.4403182496115,6.56083311667736,0
58.4301104760029,6.64529617013283,0
58.4198332111592,6.72952764636018,0
58.4094864122561,6.81352852194115,0
58.3990709943136,6.89729985490817,0
58.3885878589172,6.98084271628921,0
58.3780374106869,7.06415811239056,0
58.367420529959,7.14724708301124,0
58.3567375998468,7.23011060169021,0
58.3459885006955,7.31274960570754,0
58.3351750561816,7.39516519969465,0
58.3242971253488,7.47735829993316,0
58.3133555338203,7.55932990467771,0
58.302351096318,7.64108101216451,0
58.2912836417112,7.7226124880371,0
